Food_ID,m49code,country,region,cpc_code,commodity,year,loss_percentage,activity,food_supply_stage,cause_of_loss,,,,,,,
319,108,Burundi,,112,Maize (corn),2013,1.32,"Shelling, Threshing",,,,,,,,,
320,108,Burundi,,112,Maize (corn),2013,4,Drying,Farm,,,,,,,,
321,108,Burundi,,112,Maize (corn),2013,6.42,"Drying, Harvesting",Harvest,,,,,,,,
322,108,Burundi,,113,Rice,2013,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
323,108,Burundi,,113,Rice,2013,3.13714,"Shelling, Threshing",,,,,,,,,
324,108,Burundi,,113,Rice,2013,1.25,Transportation,Farm,,,,,,,,
325,108,Burundi,,113,Rice,2013,2.5,Winnowing,Farm,,,,,,,,
326,108,Burundi,,113,Rice,2013,1.2,Storage,Farm,,,,,,,,
327,108,Burundi,,114,Sorghum,2013,2.69444,Storage,Farm,,,,,,,,
328,108,Burundi,,114,Sorghum,2013,4.55,"Drying, Harvesting",Harvest,,,,,,,,
329,108,Burundi,,114,Sorghum,2013,3.6,"Shelling, Threshing",,,,,,,,,
330,108,Burundi,,114,Sorghum,2013,2.16667,Transportation,Farm,,,,,,,,
331,108,Burundi,,118,Millet,2013,3.5,"Drying, Harvesting",Harvest,,,,,,,,
332,108,Burundi,,118,Millet,2013,2.5,Winnowing,Farm,,,,,,,,
333,108,Burundi,,118,Millet,2013,1.175,Storage,Farm,,,,,,,,
334,108,Burundi,,118,Millet,2013,2.5,Transportation,Farm,,,,,,,,
335,108,Burundi,,118,Millet,2013,2,"Shelling, Threshing",,,,,,,,,
336,108,Burundi,,111,Wheat,2014,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
337,108,Burundi,,111,Wheat,2014,2.5,Transportation,Farm,,,,,,,,
338,108,Burundi,,111,Wheat,2014,3.5,"Shelling, Threshing",,,,,,,,,
339,108,Burundi,,111,Wheat,2014,4.86667,Storage,Farm,,,,,,,,
340,108,Burundi,,112,Maize (corn),2014,5.26375,Storage,Farm,,,,,,,,
341,108,Burundi,,112,Maize (corn),2014,2.35714,Transportation,Farm,,,,,,,,
342,108,Burundi,,112,Maize (corn),2014,4,Drying,Farm,,,,,,,,
343,108,Burundi,,112,Maize (corn),2014,1.32,"Shelling, Threshing",,,,,,,,,
344,108,Burundi,,112,Maize (corn),2014,6.42,"Drying, Harvesting",Harvest,,,,,,,,
345,108,Burundi,,113,Rice,2014,3.13714,"Shelling, Threshing",,,,,,,,,
346,108,Burundi,,113,Rice,2014,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
347,108,Burundi,,113,Rice,2014,1.2,Storage,Farm,,,,,,,,
348,108,Burundi,,113,Rice,2014,2.5,Winnowing,Farm,,,,,,,,
349,108,Burundi,,113,Rice,2014,1.25,Transportation,Farm,,,,,,,,
350,108,Burundi,,114,Sorghum,2014,2.16667,Transportation,Farm,,,,,,,,
351,108,Burundi,,114,Sorghum,2014,3.6,"Shelling, Threshing",,,,,,,,,
352,108,Burundi,,114,Sorghum,2014,2.69444,Storage,Farm,,,,,,,,
353,108,Burundi,,114,Sorghum,2014,4.55,"Drying, Harvesting",Harvest,,,,,,,,
354,108,Burundi,,118,Millet,2014,1.175,Storage,Farm,,,,,,,,
355,108,Burundi,,118,Millet,2014,2,"Shelling, Threshing",,,,,,,,,
356,108,Burundi,,118,Millet,2014,3.5,"Drying, Harvesting",Harvest,,,,,,,,
357,108,Burundi,,118,Millet,2014,2.5,Transportation,Farm,,,,,,,,
358,108,Burundi,,118,Millet,2014,2.5,Winnowing,Farm,,,,,,,,
359,108,Burundi,,111,Wheat,2015,4.86667,Storage,Farm,,,,,,,,
360,108,Burundi,,111,Wheat,2015,2.5,Transportation,Farm,,,,,,,,
361,108,Burundi,,111,Wheat,2015,3.5,"Shelling, Threshing",,,,,,,,,
362,108,Burundi,,111,Wheat,2015,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
363,108,Burundi,,112,Maize (corn),2015,4,Drying,Farm,,,,,,,,
364,108,Burundi,,112,Maize (corn),2015,5.26375,Storage,Farm,,,,,,,,
365,108,Burundi,,112,Maize (corn),2015,6.42,"Drying, Harvesting",Harvest,,,,,,,,
366,108,Burundi,,112,Maize (corn),2015,1.32,"Shelling, Threshing",,,,,,,,,
367,108,Burundi,,112,Maize (corn),2015,2.35714,Transportation,Farm,,,,,,,,
368,108,Burundi,,113,Rice,2015,2.5,Winnowing,Farm,,,,,,,,
369,108,Burundi,,113,Rice,2015,1.2,Storage,Farm,,,,,,,,
370,108,Burundi,,113,Rice,2015,3.13714,"Shelling, Threshing",,,,,,,,,
371,108,Burundi,,113,Rice,2015,1.25,Transportation,Farm,,,,,,,,
372,108,Burundi,,113,Rice,2015,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
373,108,Burundi,,114,Sorghum,2015,4.55,"Drying, Harvesting",Harvest,,,,,,,,
374,108,Burundi,,114,Sorghum,2015,2.16667,Transportation,Farm,,,,,,,,
375,108,Burundi,,114,Sorghum,2015,3.6,"Shelling, Threshing",,,,,,,,,
376,108,Burundi,,114,Sorghum,2015,2.69444,Storage,Farm,,,,,,,,
377,108,Burundi,,118,Millet,2015,2,"Shelling, Threshing",,,,,,,,,
378,108,Burundi,,118,Millet,2015,1.175,Storage,Farm,,,,,,,,
379,108,Burundi,,118,Millet,2015,2.5,Transportation,Farm,,,,,,,,
380,108,Burundi,,118,Millet,2015,2.5,Winnowing,Farm,,,,,,,,
381,108,Burundi,,118,Millet,2015,3.5,"Drying, Harvesting",Harvest,,,,,,,,
382,108,Burundi,,111,Wheat,2016,4.86667,Storage,Farm,,,,,,,,
383,108,Burundi,,111,Wheat,2016,3.5,"Shelling, Threshing",,,,,,,,,
384,108,Burundi,,111,Wheat,2016,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
385,108,Burundi,,111,Wheat,2016,2.5,Transportation,Farm,,,,,,,,
386,108,Burundi,,112,Maize (corn),2016,2.35714,Transportation,Farm,,,,,,,,
387,108,Burundi,,112,Maize (corn),2016,1.32,"Shelling, Threshing",,,,,,,,,
388,108,Burundi,,112,Maize (corn),2016,5.26375,Storage,Farm,,,,,,,,
389,108,Burundi,,112,Maize (corn),2016,6.42,"Drying, Harvesting",Harvest,,,,,,,,
390,108,Burundi,,112,Maize (corn),2016,4,Drying,Farm,,,,,,,,
391,108,Burundi,,113,Rice,2016,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
392,108,Burundi,,113,Rice,2016,1.2,Storage,Farm,,,,,,,,
393,108,Burundi,,113,Rice,2016,2.5,Winnowing,Farm,,,,,,,,
394,108,Burundi,,113,Rice,2016,1.25,Transportation,Farm,,,,,,,,
395,108,Burundi,,113,Rice,2016,3.13714,"Shelling, Threshing",,,,,,,,,
396,108,Burundi,,114,Sorghum,2016,2.16667,Transportation,Farm,,,,,,,,
397,108,Burundi,,114,Sorghum,2016,4.55,"Drying, Harvesting",Harvest,,,,,,,,
398,108,Burundi,,114,Sorghum,2016,3.6,"Shelling, Threshing",,,,,,,,,
399,108,Burundi,,114,Sorghum,2016,2.69444,Storage,Farm,,,,,,,,
400,108,Burundi,,118,Millet,2016,2,"Shelling, Threshing",,,,,,,,,
401,108,Burundi,,118,Millet,2016,1.175,Storage,Farm,,,,,,,,
402,108,Burundi,,118,Millet,2016,2.5,Transportation,Farm,,,,,,,,
403,108,Burundi,,118,Millet,2016,2.5,Winnowing,Farm,,,,,,,,
404,108,Burundi,,118,Millet,2016,3.5,"Drying, Harvesting",Harvest,,,,,,,,
405,108,Burundi,,111,Wheat,2017,2.5,Transportation,Farm,,,,,,,,
406,108,Burundi,,111,Wheat,2017,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
407,108,Burundi,,111,Wheat,2017,3.5,"Shelling, Threshing",,,,,,,,,
408,108,Burundi,,111,Wheat,2017,4.86667,Storage,Farm,,,,,,,,
409,108,Burundi,,112,Maize (corn),2017,4,Drying,Farm,,,,,,,,
410,108,Burundi,,112,Maize (corn),2017,2.35714,Transportation,Farm,,,,,,,,
411,108,Burundi,,112,Maize (corn),2017,1.32,"Shelling, Threshing",,,,,,,,,
412,108,Burundi,,112,Maize (corn),2017,6.42,"Drying, Harvesting",Harvest,,,,,,,,
413,108,Burundi,,112,Maize (corn),2017,5.26375,Storage,Farm,,,,,,,,
414,108,Burundi,,113,Rice,2017,3.13714,"Shelling, Threshing",,,,,,,,,
415,108,Burundi,,113,Rice,2017,2.5,Winnowing,Farm,,,,,,,,
416,108,Burundi,,113,Rice,2017,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
417,108,Burundi,,113,Rice,2017,1.2,Storage,Farm,,,,,,,,
418,108,Burundi,,113,Rice,2017,1.25,Transportation,Farm,,,,,,,,
419,108,Burundi,,114,Sorghum,2017,2.69444,Storage,Farm,,,,,,,,
420,108,Burundi,,114,Sorghum,2017,4.55,"Drying, Harvesting",Harvest,,,,,,,,
421,108,Burundi,,114,Sorghum,2017,3.6,"Shelling, Threshing",,,,,,,,,
422,108,Burundi,,114,Sorghum,2017,2.16667,Transportation,Farm,,,,,,,,
423,108,Burundi,,118,Millet,2017,2.5,Winnowing,Farm,,,,,,,,
424,108,Burundi,,118,Millet,2017,1.175,Storage,Farm,,,,,,,,
425,108,Burundi,,118,Millet,2017,2,"Shelling, Threshing",,,,,,,,,
426,108,Burundi,,118,Millet,2017,3.5,"Drying, Harvesting",Harvest,,,,,,,,
427,108,Burundi,,118,Millet,2017,2.5,Transportation,Farm,,,,,,,,
428,108,Burundi,,111,Wheat,2018,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
429,108,Burundi,,111,Wheat,2018,4.86667,Storage,Farm,,,,,,,,
430,108,Burundi,,111,Wheat,2018,2.5,Transportation,Farm,,,,,,,,
431,108,Burundi,,111,Wheat,2018,3.5,"Shelling, Threshing",,,,,,,,,
432,108,Burundi,,112,Maize (corn),2018,6.42,"Drying, Harvesting",Harvest,,,,,,,,
433,108,Burundi,,112,Maize (corn),2018,5.26375,Storage,Farm,,,,,,,,
434,108,Burundi,,112,Maize (corn),2018,1.32,"Shelling, Threshing",,,,,,,,,
435,108,Burundi,,112,Maize (corn),2018,2.35714,Transportation,Farm,,,,,,,,
436,108,Burundi,,112,Maize (corn),2018,4,Drying,Farm,,,,,,,,
437,108,Burundi,,113,Rice,2018,2.5,Winnowing,Farm,,,,,,,,
438,108,Burundi,,113,Rice,2018,3.13714,"Shelling, Threshing",,,,,,,,,
439,108,Burundi,,113,Rice,2018,1.25,Transportation,Farm,,,,,,,,
440,108,Burundi,,113,Rice,2018,1.2,Storage,Farm,,,,,,,,
441,108,Burundi,,113,Rice,2018,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
442,108,Burundi,,114,Sorghum,2018,4.55,"Drying, Harvesting",Harvest,,,,,,,,
443,108,Burundi,,114,Sorghum,2018,2.69444,Storage,Farm,,,,,,,,
444,108,Burundi,,114,Sorghum,2018,3.6,"Shelling, Threshing",,,,,,,,,
445,108,Burundi,,114,Sorghum,2018,2.16667,Transportation,Farm,,,,,,,,
446,108,Burundi,,118,Millet,2018,3.5,"Drying, Harvesting",Harvest,,,,,,,,
447,108,Burundi,,118,Millet,2018,2.5,Winnowing,Farm,,,,,,,,
448,108,Burundi,,118,Millet,2018,2,"Shelling, Threshing",,,,,,,,,
449,108,Burundi,,118,Millet,2018,2.5,Transportation,Farm,,,,,,,,
450,108,Burundi,,118,Millet,2018,1.175,Storage,Farm,,,,,,,,
451,108,Burundi,,111,Wheat,2019,3.5,"Shelling, Threshing",,,,,,,,,
452,108,Burundi,,111,Wheat,2019,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
453,108,Burundi,,111,Wheat,2019,4.86667,Storage,Farm,,,,,,,,
454,108,Burundi,,111,Wheat,2019,2.5,Transportation,Farm,,,,,,,,
455,108,Burundi,,112,Maize (corn),2019,4,Drying,Farm,,,,,,,,
456,108,Burundi,,112,Maize (corn),2019,1.32,"Shelling, Threshing",,,,,,,,,
457,108,Burundi,,112,Maize (corn),2019,2.35714,Transportation,Farm,,,,,,,,
458,108,Burundi,,112,Maize (corn),2019,6.42,"Drying, Harvesting",Harvest,,,,,,,,
459,108,Burundi,,112,Maize (corn),2019,5.26375,Storage,Farm,,,,,,,,
460,108,Burundi,,113,Rice,2019,1.2,Storage,Farm,,,,,,,,
461,108,Burundi,,113,Rice,2019,1.25,Transportation,Farm,,,,,,,,
462,108,Burundi,,113,Rice,2019,2.5,Winnowing,Farm,,,,,,,,
463,108,Burundi,,113,Rice,2019,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
464,108,Burundi,,113,Rice,2019,3.13714,"Shelling, Threshing",,,,,,,,,
465,108,Burundi,,114,Sorghum,2019,2.16667,Transportation,Farm,,,,,,,,
466,108,Burundi,,114,Sorghum,2019,2.69444,Storage,Farm,,,,,,,,
467,108,Burundi,,114,Sorghum,2019,3.6,"Shelling, Threshing",,,,,,,,,
468,108,Burundi,,114,Sorghum,2019,4.55,"Drying, Harvesting",Harvest,,,,,,,,
469,108,Burundi,,118,Millet,2019,1.175,Storage,Farm,,,,,,,,
470,108,Burundi,,118,Millet,2019,2.5,Transportation,Farm,,,,,,,,
471,108,Burundi,,118,Millet,2019,2.5,Winnowing,Farm,,,,,,,,
472,108,Burundi,,118,Millet,2019,3.5,"Drying, Harvesting",Harvest,,,,,,,,
473,108,Burundi,,118,Millet,2019,2,"Shelling, Threshing",,,,,,,,,
474,108,Burundi,,111,Wheat,2020,3.5,"Shelling, Threshing",,,,,,,,,
475,108,Burundi,,111,Wheat,2020,2.5,Transportation,Farm,,,,,,,,
476,108,Burundi,,111,Wheat,2020,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
477,108,Burundi,,111,Wheat,2020,4.86667,Storage,Farm,,,,,,,,
478,108,Burundi,,112,Maize (corn),2020,6.42,"Drying, Harvesting",Harvest,,,,,,,,
479,108,Burundi,,112,Maize (corn),2020,4,Drying,Farm,,,,,,,,
480,108,Burundi,,112,Maize (corn),2020,5.26375,Storage,Farm,,,,,,,,
481,108,Burundi,,112,Maize (corn),2020,2.35714,Transportation,Farm,,,,,,,,
482,108,Burundi,,112,Maize (corn),2020,1.32,"Shelling, Threshing",,,,,,,,,
483,108,Burundi,,113,Rice,2020,1.25,Transportation,Farm,,,,,,,,
484,108,Burundi,,113,Rice,2020,2.5,Winnowing,Farm,,,,,,,,
485,108,Burundi,,113,Rice,2020,1.2,Storage,Farm,,,,,,,,
486,108,Burundi,,113,Rice,2020,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
487,108,Burundi,,113,Rice,2020,3.13714,"Shelling, Threshing",,,,,,,,,
488,108,Burundi,,114,Sorghum,2020,3.6,"Shelling, Threshing",,,,,,,,,
489,108,Burundi,,114,Sorghum,2020,2.16667,Transportation,Farm,,,,,,,,
490,108,Burundi,,114,Sorghum,2020,4.55,"Drying, Harvesting",Harvest,,,,,,,,
491,108,Burundi,,114,Sorghum,2020,2.69444,Storage,Farm,,,,,,,,
492,108,Burundi,,118,Millet,2020,1.175,Storage,Farm,,,,,,,,
493,108,Burundi,,118,Millet,2020,2,"Shelling, Threshing",,,,,,,,,
494,108,Burundi,,118,Millet,2020,3.5,"Drying, Harvesting",Harvest,,,,,,,,
495,108,Burundi,,118,Millet,2020,2.5,Transportation,Farm,,,,,,,,
496,108,Burundi,,118,Millet,2020,2.5,Winnowing,Farm,,,,,,,,
497,108,Burundi,,111,Wheat,2021,4.43333,"Drying, Harvesting",Harvest,,,,,,,,
498,108,Burundi,,111,Wheat,2021,4.86667,Storage,Farm,,,,,,,,
499,108,Burundi,,111,Wheat,2021,3.5,"Shelling, Threshing",,,,,,,,,
500,108,Burundi,,111,Wheat,2021,2.5,Transportation,Farm,,,,,,,,
501,108,Burundi,,112,Maize (corn),2021,6.42,"Drying, Harvesting",Harvest,,,,,,,,
502,108,Burundi,,112,Maize (corn),2021,1.32,"Shelling, Threshing",,,,,,,,,
503,108,Burundi,,112,Maize (corn),2021,5.26375,Storage,Farm,,,,,,,,
504,108,Burundi,,112,Maize (corn),2021,2.35714,Transportation,Farm,,,,,,,,
505,108,Burundi,,112,Maize (corn),2021,4,Drying,Farm,,,,,,,,
506,108,Burundi,,113,Rice,2021,2.5,Winnowing,Farm,,,,,,,,
507,108,Burundi,,113,Rice,2021,1.25,Transportation,Farm,,,,,,,,
508,108,Burundi,,113,Rice,2021,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
509,108,Burundi,,113,Rice,2021,1.2,Storage,Farm,,,,,,,,
510,108,Burundi,,113,Rice,2021,3.13714,"Shelling, Threshing",,,,,,,,,
511,108,Burundi,,114,Sorghum,2021,2.69444,Storage,Farm,,,,,,,,
512,108,Burundi,,114,Sorghum,2021,4.55,"Drying, Harvesting",Harvest,,,,,,,,
513,108,Burundi,,114,Sorghum,2021,2.16667,Transportation,Farm,,,,,,,,
514,108,Burundi,,114,Sorghum,2021,3.6,"Shelling, Threshing",,,,,,,,,
515,108,Burundi,,118,Millet,2021,2,"Shelling, Threshing",,,,,,,,,
516,108,Burundi,,118,Millet,2021,3.5,"Drying, Harvesting",Harvest,,,,,,,,
517,108,Burundi,,118,Millet,2021,2.5,Transportation,Farm,,,,,,,,
518,108,Burundi,,118,Millet,2021,1.175,Storage,Farm,,,,,,,,
519,108,Burundi,,118,Millet,2021,2.5,Winnowing,Farm,,,,,,,,
520,11,Western Africa,,113,Rice,2010,6,Milling,Processing,,,,,,,,
521,11,Western Africa,,113,Rice,2010,6,Storage,Storage,,,,,,,,
522,11,Western Africa,,113,Rice,2010,1.5,Drying,Farm,,,,,,,,
523,11,Western Africa,,113,Rice,2010,1.5,Parboiling,Processing,,,,,,,,
524,116,Cambodia,,1213,Cauliflowers and broccoli,2005,16,,Farm,Hot Weather During Harvest And Post Packaging,,,,,,,
525,116,Cambodia,,1232,Cucumbers and gherkins,2005,19,,Farm,Hot Weather During Harvest And Post Packaging,,,,,,,
526,116,Cambodia,,1234,Tomatoes,2005,24.5,,Post-harvest,Hot Weather During Harvest And Post Packaging,,,,,,,
527,116,Cambodia,,1241.9,"Other beans, green",2005,22,,Post-harvest,Hot Weather During Harvest And Post Packaging,,,,,,,
528,116,Cambodia,,1213,Cauliflowers and broccoli,2006,4,Farm,Farm,,,,,,,,
529,116,Cambodia,,1213,Cauliflowers and broccoli,2006,5,Retailing,Retail,,,,,,,,
530,116,Cambodia,,1213,Cauliflowers and broccoli,2006,4,Wholesale,Wholesale,,,,,,,,
531,116,Cambodia,,1213,Cauliflowers and broccoli,2006,4,Farm,Farm,,,,,,,,
532,116,Cambodia,,1213,Cauliflowers and broccoli,2006,5,Retailing,Retail,,,,,,,,
533,116,Cambodia,,1213,Cauliflowers and broccoli,2006,6,Wholesale,Wholesale,,,,,,,,
534,116,Cambodia,,1213,Cauliflowers and broccoli,2006,3,Farm,Farm,,,,,,,,
535,116,Cambodia,,1213,Cauliflowers and broccoli,2006,3,Collection,Trader,,,,,,,,
536,116,Cambodia,,1213,Cauliflowers and broccoli,2006,5,Retailing,Retail,,,,,,,,
537,116,Cambodia,,1213,Cauliflowers and broccoli,2006,3,Collection,Trader,,,,,,,,
538,116,Cambodia,,1213,Cauliflowers and broccoli,2006,4,Wholesale,Wholesale,,,,,,,,
539,116,Cambodia,,1213,Cauliflowers and broccoli,2006,3,Collection,Trader,,,,,,,,
540,116,Cambodia,,1232,Cucumbers and gherkins,2006,4,Retailing,Retail,,,,,,,,
541,116,Cambodia,,1232,Cucumbers and gherkins,2006,4,Collection,Trader,,,,,,,,
542,116,Cambodia,,1232,Cucumbers and gherkins,2006,4,Retailing,Retail,,,,,,,,
543,116,Cambodia,,1232,Cucumbers and gherkins,2006,5,Farm,Farm,,,,,,,,
544,116,Cambodia,,1232,Cucumbers and gherkins,2006,4,Collection,Trader,,,,,,,,
545,116,Cambodia,,1232,Cucumbers and gherkins,2006,4,Wholesale,Wholesale,,,,,,,,
546,116,Cambodia,,1232,Cucumbers and gherkins,2006,5,Retailing,Retail,,,,,,,,
547,116,Cambodia,,1232,Cucumbers and gherkins,2006,5,Collection,Trader,,,,,,,,
548,116,Cambodia,,1232,Cucumbers and gherkins,2006,9,Farm,Farm,,,,,,,,
549,116,Cambodia,,1232,Cucumbers and gherkins,2006,5,Wholesale,Wholesale,,,,,,,,
550,116,Cambodia,,1232,Cucumbers and gherkins,2006,4,Wholesale,Wholesale,,,,,,,,
551,116,Cambodia,,1232,Cucumbers and gherkins,2006,5,Farm,Farm,,,,,,,,
552,116,Cambodia,,1234,Tomatoes,2006,7,Wholesale,Wholesale,,,,,,,,
553,116,Cambodia,,1234,Tomatoes,2006,1,Collection,Trader,,,,,,,,
554,116,Cambodia,,1234,Tomatoes,2006,6,Farm,Farm,,,,,,,,
555,116,Cambodia,,1234,Tomatoes,2006,8,Wholesale,Wholesale,,,,,,,,
556,116,Cambodia,,1234,Tomatoes,2006,6,Retailing,Retail,,,,,,,,
557,116,Cambodia,,1234,Tomatoes,2006,5,Retailing,Retail,,,,,,,,
558,116,Cambodia,,1234,Tomatoes,2006,4,Wholesale,Wholesale,,,,,,,,
559,116,Cambodia,,1234,Tomatoes,2006,6,Farm,Farm,,,,,,,,
560,116,Cambodia,,1234,Tomatoes,2006,2,Collection,Trader,,,,,,,,
561,116,Cambodia,,1234,Tomatoes,2006,13,Farm,Farm,,,,,,,,
562,116,Cambodia,,1234,Tomatoes,2006,2,Collection,Trader,,,,,,,,
563,116,Cambodia,,1234,Tomatoes,2006,5,Retailing,Retail,,,,,,,,
564,116,Cambodia,,1213,Cauliflowers and broccoli,2008,16.4,,Whole supply chain,,,,,,,,
565,116,Cambodia,,1232,Cucumbers and gherkins,2008,19.7,,Whole supply chain,,,,,,,,
566,116,Cambodia,,1234,Tomatoes,2008,24.6,,Whole supply chain,,,,,,,,
567,116,Cambodia,,1241.9,"Other beans, green",2008,21.8,,Whole supply chain,,,,,,,,
568,116,Cambodia,"Kandal Province, and wholesalers and retailers in wet markets in the capital of Phnom Penh, about 35 km apar",1234,Tomatoes,2013,12.5,,Farm,Immaturity Insect Damage Rotting/Decay,,,,,,,
569,116,Cambodia,"Kandal Province, and wholesalers and retailers in wet markets in the capital of Phnom Penh, about 35 km apar",1234,Tomatoes,2013,3.5,,Retail,Rotting/Decay Over-Ripening,,,,,,,
570,116,Cambodia,"Kandal Province, and wholesalers and retailers in wet markets in the capital of Phnom Penh, about 35 km apar",1234,Tomatoes,2013,3.5,,Wholesale,Physical Damage Rotting/Decay,,,,,,,
571,116,Cambodia,"Kandal Province, and wholesalers and retailers in wet markets in the capital of Phnom Penh, about 35 km apar",1234,Tomatoes,2013,3.5,,Trader,Physical Damage Rotting/Decay,,,,,,,
572,116,Cambodia,,1234,Tomatoes,2015,24.6,,Post-harvest,,,,,,,,
573,116,Cambodia,,1701,"Beans, dry",2015,21.8,,Post-harvest,,,,,,,,
574,12,Algeria,,1510,Potatoes,1991,10,,Whole supply chain,,,,,,,,
575,12,Algeria,,1510,Potatoes,2005,25,,Whole supply chain,,,,,,,,
576,120,Cameroon,,112,Maize (corn),2000,4,Drying,Farm,,,,,,,,
577,120,Cameroon,,112,Maize (corn),2000,1.32,"Shelling, Threshing",,,,,,,,,
578,120,Cameroon,,112,Maize (corn),2000,2.38101,Transportation,Farm,,,,,,,,
579,120,Cameroon,,112,Maize (corn),2000,4.95615,Storage,Farm,,,,,,,,
580,120,Cameroon,,112,Maize (corn),2000,6.42,"Drying, Harvesting",Harvest,,,,,,,,
581,120,Cameroon,,113,Rice,2000,1.25,Transportation,Farm,,,,,,,,
582,120,Cameroon,,113,Rice,2000,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
583,120,Cameroon,,113,Rice,2000,2.5,Winnowing,Farm,,,,,,,,
584,120,Cameroon,,113,Rice,2000,3.13714,"Shelling, Threshing",,,,,,,,,
585,120,Cameroon,,113,Rice,2000,0.411918,Storage,Farm,,,,,,,,
586,120,Cameroon,,118,Millet,2000,2,"Shelling, Threshing",,,,,,,,,
587,120,Cameroon,,118,Millet,2000,3.5,"Drying, Harvesting",Harvest,,,,,,,,
588,120,Cameroon,,118,Millet,2000,0.737475,Storage,Farm,,,,,,,,
589,120,Cameroon,,118,Millet,2000,0.896627,Winnowing,Farm,,,,,,,,
590,120,Cameroon,,118,Millet,2000,2.5,Transportation,Farm,,,,,,,,
591,120,Cameroon,,112,Maize (corn),2001,4,Drying,Farm,,,,,,,,
592,120,Cameroon,,112,Maize (corn),2001,1.32,"Shelling, Threshing",,,,,,,,,
593,120,Cameroon,,112,Maize (corn),2001,6.42,"Drying, Harvesting",Harvest,,,,,,,,
594,120,Cameroon,,112,Maize (corn),2001,2.38132,Transportation,Farm,,,,,,,,
595,120,Cameroon,,112,Maize (corn),2001,4.9408,Storage,Farm,,,,,,,,
596,120,Cameroon,,113,Rice,2001,1.25,Transportation,Farm,,,,,,,,
597,120,Cameroon,,113,Rice,2001,3.13714,"Shelling, Threshing",,,,,,,,,
598,120,Cameroon,,113,Rice,2001,0.511016,Storage,Farm,,,,,,,,
599,120,Cameroon,,113,Rice,2001,2.5,Winnowing,Farm,,,,,,,,
600,120,Cameroon,,113,Rice,2001,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
601,120,Cameroon,,118,Millet,2001,0.679853,Storage,Farm,,,,,,,,
602,120,Cameroon,,118,Millet,2001,0.708707,Winnowing,Farm,,,,,,,,
603,120,Cameroon,,118,Millet,2001,2.5,Transportation,Farm,,,,,,,,
604,120,Cameroon,,118,Millet,2001,3.5,"Drying, Harvesting",Harvest,,,,,,,,
605,120,Cameroon,,118,Millet,2001,2,"Shelling, Threshing",,,,,,,,,
606,120,Cameroon,,112,Maize (corn),2002,2.38101,Transportation,Farm,,,,,,,,
607,120,Cameroon,,112,Maize (corn),2002,6.42,"Drying, Harvesting",Harvest,,,,,,,,
608,120,Cameroon,,112,Maize (corn),2002,4,Drying,Farm,,,,,,,,
609,120,Cameroon,,112,Maize (corn),2002,4.95618,Storage,Farm,,,,,,,,
610,120,Cameroon,,112,Maize (corn),2002,1.32,"Shelling, Threshing",,,,,,,,,
611,120,Cameroon,,113,Rice,2002,1.25,Transportation,Farm,,,,,,,,
612,120,Cameroon,,113,Rice,2002,2.5,Winnowing,Farm,,,,,,,,
613,120,Cameroon,,113,Rice,2002,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
614,120,Cameroon,,113,Rice,2002,0.414342,Storage,Farm,,,,,,,,
615,120,Cameroon,,113,Rice,2002,3.13714,"Shelling, Threshing",,,,,,,,,
616,120,Cameroon,,118,Millet,2002,0.745252,Storage,Farm,,,,,,,,
617,120,Cameroon,,118,Millet,2002,3.5,"Drying, Harvesting",Harvest,,,,,,,,
618,120,Cameroon,,118,Millet,2002,2,"Shelling, Threshing",,,,,,,,,
619,120,Cameroon,,118,Millet,2002,0.925675,Winnowing,Farm,,,,,,,,
620,120,Cameroon,,118,Millet,2002,2.5,Transportation,Farm,,,,,,,,
621,120,Cameroon,,112,Maize (corn),2003,1.32,"Shelling, Threshing",,,,,,,,,
622,120,Cameroon,,112,Maize (corn),2003,2.38101,Transportation,Farm,,,,,,,,
623,120,Cameroon,,112,Maize (corn),2003,6.42,"Drying, Harvesting",Harvest,,,,,,,,
624,120,Cameroon,,112,Maize (corn),2003,4,Drying,Farm,,,,,,,,
625,120,Cameroon,,112,Maize (corn),2003,4.95618,Storage,Farm,,,,,,,,
626,120,Cameroon,,113,Rice,2003,3.13714,"Shelling, Threshing",,,,,,,,,
627,120,Cameroon,,113,Rice,2003,0.413412,Storage,Farm,,,,,,,,
628,120,Cameroon,,113,Rice,2003,2.5,Winnowing,Farm,,,,,,,,
